name,stream_url,homepage,country,language,tags,codec,bitrate
"CBC Radio One - Peterborough, ON (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBCPFM_CBC.pls,https://www.cbc.ca/lite/radio/live-radio/ontario/peterborough,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Prince George, BC (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBYGFM_CBC.pls,https://www.cbc.ca/news/canada/british-columbia,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Quebec City, QC (MP3)",https://playerservices.streamtheworld.com/pls/CBVEFM_CBC.pls,https://www.cbc.ca/mediacentre/program/cbc-radio-one-quebec-city,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Regina, SK (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBKRFM_CBC.pls,https://www.cbc.ca/news/canada/saskatchewan,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Saint John, NB (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBDFM_CBC.pls,https://www.cbc.ca/news/canada/new-brunswick,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Saskatoon, SK (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBK1FM_CBC.pls,https://www.cbc.ca/news/canada/saskatchewan,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - St. John's, NL (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBN1_CBC.pls,https://www.cbc.ca/news/canada/newfoundland-labrador,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Sudbury, ON (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBCSFM_CBC.pls,https://www.cbc.ca/news/canada/sudbury,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Sydney, NS (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBIS_CBC.pls,https://www.cbc.ca/news/canada/nova-scotia,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Thunder Bay, ON (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBQTFM_CBC.pls,https://www.cbc.ca/news/canada/thunder-bay,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Toronto, ON (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBLAFM_CBC.pls,https://www.cbc.ca/news/canada/toronto,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Vancouver, BC (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBU2FM_CBC.pls,https://www.cbc.ca/news/topic/Collections/CBC%20METRO%20VANCOUVER,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Victoria, BC (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBCVFM_CBC.pls,https://www.cbc.ca/news/topic/Collections/CBC%20VICTORIA,Canada,english,"features,news,public radio",MP3,128
CBC Radio One - Whitehorse (MP3 Stream),https://playerservices.streamtheworld.com/pls/CFWH_CBC.pls,https://www.cbc.ca/news/canada/north/topic/Location/Yukon,Canada,english,,MP3,128
"CBC Radio One - Windsor, ON (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBEWFM_CBC.pls,https://www.cbc.ca/news/canada/windsor,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Winnipeg, MB (MP3 stream)",https://playerservices.streamtheworld.com/pls/CBWAM_CBC.pls,https://www.cbc.ca/news/canada/manitoba,Canada,english,"features,news,public radio",MP3,128
"CBC Radio One - Yellowknife, NT (MP3)",https://playerservices.streamtheworld.com/pls/CFYKFM_CBC.pls,https://www.cbc.ca/news/canada/north/topic/Location/Northwest%20Territories,Canada,"chipewyan,english,south slavey,tlicho","features,news,public radio",MP3,128
CBC Radio One Edmonton ,https://playerservices.streamtheworld.com/pls/CBXAM_CBC.pls,https://www.cbc.ca/news/canada/edmonton,Canada,,"cbc,features,news,public radio",MP3,128
CBC Radio One London 93.5,https://cbcradiolive.akamaized.net/hls/live/2041029/ES_R1ELD/master.m3u8,https://www.cbc.ca/listen/live-radio,Canada,english,,AAC,48
CBC Radio One Montréal,https://cbcradiolive.akamaized.net/hls/live/2041030/ES_R1EMT/master.m3u8,https://www.cbc.ca/listen/live-radio,Canada,,"local news,public radio,talk",AAC,48
"CBFM.ca  Gaelic College - St. Ann's, NS",https://s4.radio.co/s6f58ddb4f/listen,https://www.cbfm.ca/,Canada,"english,gaelic","community radio,folk music",MP3,192
"CFAC ""Sportsnet 960"" Calgary, AB",https://rogers-hls.leanstream.co/rogers/cal960.stream/playlist.m3u8,https://www.sportsnet.ca/960/,Canada,english,"calgary,sports news,sports talk",AAC+,47
