name,stream_url,homepage,country,language,tags,codec,bitrate
IRIE FM JAMAICA,http://stream.zeno.fm/6zszyw9tarzuv,http://stream.zeno.fm/6zszyw9tarzuv,Kenya,,classical,MP3,0
Jay Fm,https://stream.zeno.fm/geapkb665rquv.m3u,https://www.jayfm.co/,Kenya,,,AAC,0
JEMBE FM,https://cast3.asurahosting.com/proxy/jembemed/stream,https://cast3.asurahosting.com/proxy/jembemed/stream,Kenya,,classical,MP3,128
JESUS IS LORD Radio,https://s3.radio.co/s97f38db97/listen,https://jesusislordradio.info/,Kenya,"chinese,english,french,kiswahili,portuguese,spanish","christian,gospel",MP3,48
Jesus is LORD Radio,https://s3.radio.co/s97f38db97/listen,https://www.jesusislordradio.info/,Kenya,,,MP3,48
Juja FM,http://node-10.zeno.fm/5w8y7wcf9x8uv?zs=xwoBg8DVTx2jYRhHsWgHXw&rj-ttl=5&rj-tok=AAABgnKqVSgAmEHnh12jXuZhAw,http://repentandpreparetheway.org/,Kenya,"american english,english,swahili",,MP3,0
Juraini Radio,http://stream.zeno.fm/fe0nc58z8vzuv,http://www.jurainiradio.nl/,Kenya,english,international,MP3,0
KBC,http://stream.zeno.fm/ud2u96xst5quv,,Kenya,,classical,MP3,0
KENYA1 FM,https://stream.zeno.fm/cmgkmed5u18uv,https://stream.zeno.fm/cmgkmed5u18uv,Kenya,kikuyu swahili,"comedy,music,news,talkshow",MP3,0
KINGSTONE,http://198.57.187.102:8080/kingston12,,Kenya,,classical,MP3,140
Kustommediaradio ,https://stream.zeno.fm/3zgc6zpfvorvv,https://stream.zeno.fm/3zgc6zpfvorvv,Kenya,swahili,pepea show la kijanja 1-4pm,MP3,0
kustommediaradio ,https://stream.zeno.fm/3zgc6zpfvorvv,https://stream.zeno.fm/3zgc6zpfvorvv,Kenya,swahili,pepea show la kijanja 1-4pm,MP3,0
Magik FM 107.3,https://stream.zeno.fm/pkpx3623cy8uv,https://magikfm.co.ke/,Kenya,,,MP3,0
Masihi Redio Afrika ,https://stream.zeno.fm/frbtfbiq7yxvv,https://zeno.fm/radio/masihiredio/,Kenya,,,MP3,0
